cityName,localityName,localityId,latitude,longitude,device_type
Hyderabad,Kukatpally,ZWL005919,17.495894,78.416259,1 - Automated weather system
Hyderabad,Amberpet,ZWL001822,17.407658,78.521703,1 - Automated weather system
Hyderabad,Jeedimetla,ZWL008208,17.495621,78.450281,1 - Automated weather system
Hyderabad,Gachibowli,ZWL001362,17.452114,78.351486,1 - Automated weather system
Hyderabad,LB Nagar,ZWL002162,17.345727,78.557062,1 - Automated weather system
Hyderabad,Dilsukhnagar,ZWL009712,17.370431,78.536184,1 - Automated weather system
Hyderabad,Masab Tank,ZWL005963,17.398217,78.462258,2 - Rain gauge system
Hyderabad,Bachupally,ZWL008297,17.544887,78.359975,1 - Automated weather system
Hyderabad,Manikonda,ZWL005424,17.405930,78.388380,1 - Automated weather system
Hyderabad,Shamshabad,ZWL008585,17.257432,78.387920,1 - Automated weather system
Hyderabad,Miyapur,ZWL008599,17.500034,78.342670,2 - Rain gauge system
Hyderabad,"Hayath Nagar, Hyderabad",ZWL006535,17.326620,78.609288,2 - Rain gauge system
Hyderabad,"Sangareddy, Hyderabad",ZWL006545,17.598038,78.091346,1 - Automated weather system
Hyderabad,JNTU,ZWL009719,17.485166,78.389775,1 - Automated weather system
Hyderabad,Serilingampally,ZWL008890,17.485245,78.313916,1 - Automated weather system
Hyderabad,Nizampet,ZWL007119,17.509398,78.390364,2 - Rain gauge system
Hyderabad,"Q City, Hyderabad",ZWL004747,17.421788,78.318868,1 - Automated weather system
Hyderabad,Madhapur,ZWL004802,17.441185,78.398416,1 - Automated weather system
Hyderabad,Narayanguda,ZWL004665,17.392120,78.494443,1 - Automated weather system
Hyderabad,ECIL,ZWL005999,17.460327,78.567924,1 - Automated weather system
Hyderabad,Toli Chowki,ZWL003360,17.398121,78.421238,1 - Automated weather system
Hyderabad,Kondapur,ZWL007187,17.472485,78.367854,1 - Automated weather system
Hyderabad,Charminar,ZWL007344,17.375037,78.454499,1 - Automated weather system
Hyderabad,Sivarampalli,ZWL008438,17.345995,78.439283,1 - Automated weather system
Hyderabad,Tarnaka,ZWL005494,17.431829,78.550940,2 - Rain gauge system
Hyderabad,Moosapet,ZWL009519,17.453292,78.421126,1 - Automated weather system
Hyderabad,"Patancheru, Hyderabad",ZWL001687,17.542613,78.276529,2 - Rain gauge system
Hyderabad,Vanasthali Puram,ZWL005569,17.318241,78.544989,1 - Automated weather system
Hyderabad,Ameerpet,ZWL003027,17.434737,78.446618,1 - Automated weather system
Hyderabad,Uppal,ZWL001337,17.403149,78.554106,1 - Automated weather system
Hyderabad,Malakpet,ZWL001579,17.371621,78.502672,1 - Automated weather system
Hyderabad,Hafiz Baba Nagar,ZWL006699,17.338717,78.497590,2 - Rain gauge system
Hyderabad,"Mokila, Hyderabad",ZWL008512,17.436228,78.190072,1 - Automated weather system
Chennai,Potheri,ZWL006789,12.799983,80.029865,1 - Automated weather system
Chennai,Pallavaram,ZWL004297,12.973055,80.151271,2 - Rain gauge system
Chennai,Nungambakkam,ZWL005190,13.060471,80.255887,1 - Automated weather system
Chennai,"Anna Nagar, Chennai",ZWL003967,13.086884,80.206602,2 - Rain gauge system
Chennai,Perambur,ZWL008996,13.121741,80.225058,1 - Automated weather system
Chennai,"Mogappair, Chennai",ZWL005857,13.080365,80.175724,1 - Automated weather system
Chennai,Royapuram,ZWL006232,13.136635,80.289535,2 - Rain gauge system
Chennai,Mugalivakkam,ZWL008548,13.014886,80.152455,2 - Rain gauge system
Chennai,Porur,ZWL006053,13.048069,80.158163,1 - Automated weather system
Chennai,Redhills,ZWL001398,13.191443,80.181225,1 - Automated weather system
Chennai,Tambaram,ZWL001701,12.934834,80.101824,1 - Automated weather system
Chennai,Avadi,ZWL008876,13.125301,80.069776,1 - Automated weather system
Chennai,Kilpauk,ZWL003387,13.080772,80.248018,1 - Automated weather system
Chennai,Ashok Nagar (CHENNAI),ZWL007059,13.022680,80.200286,1 - Automated weather system
Chennai,Adyar,ZWL006520,12.993947,80.247174,1 - Automated weather system
Chennai,Alwarpet,ZWL001210,13.032366,80.257625,2 - Rain gauge system
Chennai,Selaiyur,ZWL007171,12.916570,80.134348,1 - Automated weather system
Chennai,"Thandalam, Chennai",ZWL006329,12.863785,79.947886,2 - Rain gauge system
Chennai,Sholinganallur,ZWL004233,12.921608,80.233727,1 - Automated weather system
Chennai,Ambattur,ZWL007209,13.117566,80.146667,2 - Rain gauge system
Chennai,Medavakkam,ZWL003452,12.931197,80.182327,1 - Automated weather system
Chennai,Poonamallee,ZWL007176,13.052763,80.090763,1 - Automated weather system
Chennai,"Minjur, Chennai",ZWL009897,13.282298,80.266616,1 - Automated weather system
Chennai,Urapakkam,ZWL004882,12.878957,80.070307,1 - Automated weather system
Chennai,Velachery,ZWL006156,12.989300,80.199988,2 - Rain gauge system
Chennai,Navallur,ZWL001141,12.841923,80.209025,2 - Rain gauge system
Chennai,Vadapalani,ZWL004431,13.065160,80.207917,1 - Automated weather system
Chennai,T Nagar,ZWL001516,13.026256,80.228120,2 - Rain gauge system
Lucknow,Hazratganj,ZWL003425,26.844819,80.940833,2 - Rain gauge system
Lucknow,Aminabad,ZWL006490,26.856770,80.925103,2 - Rain gauge system
Lucknow,Chowk,ZWL009091,26.873686,80.894502,2 - Rain gauge system
Lucknow,"Telibagh, Lucknow",ZWL003030,26.776664,80.936755,2 - Rain gauge system
Lucknow,Husainganj,ZWL004978,26.836970,80.926110,2 - Rain gauge system
Lucknow,Jankipuram,ZWL009177,26.926427,80.936884,2 - Rain gauge system
Lucknow,Arjunganj,ZWL004436,26.794554,80.999112,2 - Rain gauge system
Lucknow,"Chinhat, Lucknow",ZWL005470,26.878323,81.038299,2 - Rain gauge system
Lucknow,Mahanagar,ZWL001500,26.886387,80.960641,2 - Rain gauge system
Lucknow,Ashiyana,ZWL003371,26.790510,80.913855,2 - Rain gauge system
Lucknow,"Indira Nagar, Lucknow",ZWL003635,26.883684,80.990290,2 - Rain gauge system
Lucknow,"Vasant Kunj, Lucknow",ZWL003320,26.877121,80.878447,2 - Rain gauge system
Lucknow,Rajajipuram,ZWL009682,26.842055,80.873868,2 - Rain gauge system
Lucknow,Gomti Nagar,ZWL002273,26.850582,80.999875,2 - Rain gauge system
Lucknow,Alambagh,ZWL002331,26.810769,80.904864,2 - Rain gauge system
Lucknow,"Aliganj, Lucknow",ZWL007731,26.890082,80.942007,2 - Rain gauge system
Lucknow,Kalyanpur,ZWL007011,26.907206,80.974143,2 - Rain gauge system
Kochi,Eroor,ZWL003768,9.929826,76.332369,2 - Rain gauge system
Kochi,Kakkanad,ZWL005555,10.014153,76.358626,2 - Rain gauge system
Kochi,"Nedumbassery,Kochi",ZWL002986,10.178008,76.386636,2 - Rain gauge system
Kochi,"North Paravur, Kochi",ZWL004273,10.162441,76.216317,2 - Rain gauge system
Kochi,"Aluva, Kochi",ZWL005425,10.106615,76.348843,2 - Rain gauge system
Kochi,Ambalamugal,ZWL004691,9.980241,76.397987,2 - Rain gauge system
Kochi,Kalamassery,ZWL001981,10.046034,76.308117,2 - Rain gauge system
Kochi,Kaloor,ZWL003786,10.000143,76.298744,2 - Rain gauge system
Kochi,"Perumbavoor,Kochi",ZWL009487,10.117563,76.460320,2 - Rain gauge system
Kochi,Thiruvankulam,ZWL007216,9.932264,76.385740,2 - Rain gauge system
Kochi,"Vypin, Kochi",ZWL002327,10.019731,76.245595,2 - Rain gauge system
Kochi,Ernakulam,ZWL006873,9.969514,76.288288,2 - Rain gauge system
Kochi,Fort Kochi,ZWL004591,9.931564,76.268065,2 - Rain gauge system
Jaipur,Mansarovar-2,ZWL005082,26.844258,75.768570,2 - Rain gauge system
Jaipur,Tonk road 2,ZWL003863,26.853567,75.794945,2 - Rain gauge system
Jaipur,Jagatpura,ZWL009286,26.825942,75.851086,2 - Rain gauge system
Jaipur,Shyam Nagar,ZWL009458,26.887617,75.756174,2 - Rain gauge system
Jaipur,C Scheme,ZWL003704,26.916823,75.801190,2 - Rain gauge system
Jaipur,Lal Kothi,ZWL003606,26.893689,75.797800,2 - Rain gauge system
Jaipur,Pink City,ZWL009569,26.929588,75.823855,2 - Rain gauge system
Jaipur,Vaishali Nagar,ZWL001750,26.909885,75.739394,2 - Rain gauge system
Jaipur,Malviya Nagar,ZWL002751,26.854191,75.810798,2 - Rain gauge system
Jaipur,Sodala,ZWL005080,26.904751,75.777608,2 - Rain gauge system
Jaipur,Vidhyadhar Nagar,ZWL008680,26.963051,75.770166,2 - Rain gauge system
Jaipur,Raja Park,ZWL008249,26.902497,75.826544,2 - Rain gauge system
Jaipur,Shastri Nagar,ZWL008915,26.936514,75.797054,2 - Rain gauge system
Jaipur,Pratap Nagar,ZWL006372,26.798396,75.815353,2 - Rain gauge system
Ahmedabad,Paldi,ZWL003133,22.994998,72.557474,2 - Rain gauge system
Ahmedabad,Shahibag,ZWL002302,23.058607,72.592212,2 - Rain gauge system
Ahmedabad,Navrangpura,ZWL003747,23.038426,72.558241,2 - Rain gauge system
Ahmedabad,Chandkheda,ZWL002503,23.117204,72.607123,2 - Rain gauge system
Ahmedabad,Science-City Sola,ZWL005979,23.087361,72.510289,2 - Rain gauge system
Ahmedabad,"Sector 16, Gandhinagar",ZWL005987,23.216612,72.652543,2 - Rain gauge system
Ahmedabad,Vastrapur,ZWL001959,23.042513,72.524312,2 - Rain gauge system
Ahmedabad,Prahlad Nagar,ZWL007404,22.998074,72.515955,2 - Rain gauge system
Ahmedabad,Nikol,ZWL001898,23.077071,72.637566,2 - Rain gauge system
Ahmedabad,"Infocity, Gandhinagar",ZWL002250,23.177762,72.636221,2 - Rain gauge system
Ahmedabad,Naranpura,ZWL004415,23.072018,72.573161,2 - Rain gauge system
Ahmedabad,Bopal,ZWL006288,23.011294,72.464041,2 - Rain gauge system
Ahmedabad,Maninagar,ZWL009182,22.985307,72.610322,2 - Rain gauge system
Ahmedabad,Bodakdev,ZWL009990,23.055398,72.491724,2 - Rain gauge system
Ahmedabad,Gota,ZWL003455,23.131231,72.543606,2 - Rain gauge system
Chandigarh,Sector 15 (Chandigarh),ZWL007561,30.764466,76.774815,2 - Rain gauge system
Chandigarh,Sector 8 (Chandigarh),ZWL006687,30.749265,76.801584,2 - Rain gauge system
Chandigarh,Manimajra (Chandigarh),ZWL001934,30.722848,76.835395,2 - Rain gauge system
Chandigarh,Industrial Area Phase I (Chandigarh),ZWL003936,30.701381,76.808231,2 - Rain gauge system
Chandigarh,Sector 59 (Chandigarh),ZWL004716,30.725954,76.716657,2 - Rain gauge system
Chandigarh,"Sector 20, Panchkula",ZWL002303,30.667002,76.860170,2 - Rain gauge system
Chandigarh,Sector 8/9 nd  Panchkula,ZWL009521,30.694507,76.849604,2 - Rain gauge system
Chandigarh,Sector 28 (Chandigarh),ZWL006817,30.724245,76.808833,2 - Rain gauge system
Chandigarh,Phase 10 Mohali,ZWL003496,30.692094,76.733846,2 - Rain gauge system
Chandigarh,"Gillco, Chandigarh",ZWL009894,30.736526,76.654293,2 - Rain gauge system
Chandigarh,Sector 46 (Chandigarh),ZWL004101,30.705920,76.762310,2 - Rain gauge system
Chandigarh,Sector 70 (Chandigarh),ZWL003262,30.709870,76.692050,2 - Rain gauge system
Chandigarh,"VIP Road, Zirakpur",ZWL009430,30.656048,76.823298,2 - Rain gauge system
Chandigarh,VR Mall,ZWL004196,30.730066,76.684242,2 - Rain gauge system
Chandigarh,Sector 35 (Chandigarh),ZWL003093,30.727290,76.756632,2 - Rain gauge system
Chandigarh,Sector 22 (Chandigarh),ZWL009406,30.735307,76.774912,2 - Rain gauge system
Goa,"Verna, Goa",ZWL002150,15.380640,73.909304,2 - Rain gauge system
Goa,"Mapusa, Goa",ZWL008519,15.599556,73.791137,2 - Rain gauge system
Goa,"Calangute, Goa",ZWL004452,15.532704,73.762608,2 - Rain gauge system
Goa,"Majorda, Goa",ZWL006556,15.255895,73.937616,2 - Rain gauge system
Goa,"Upper panaji, Goa",ZWL002137,15.460913,73.835391,2 - Rain gauge system
Goa,"Ponda, Goa",ZWL005093,15.398953,74.002377,2 - Rain gauge system
Goa,"Margao, Goa",ZWL002142,15.231363,73.997689,2 - Rain gauge system
Goa,"Vasco, Goa",ZWL004621,15.387592,73.829979,2 - Rain gauge system
Goa,"Morjim, Goa",ZWL006403,15.653757,73.747022,2 - Rain gauge system
Goa,"Porvorim, Goa",ZWL005568,15.535007,73.827229,2 - Rain gauge system
Ludhiana,"Sector 32, Ludhiana",ZWL009021,30.895881,75.906050,2 - Rain gauge system
Ludhiana,"Civil Lines, Ludhiana",ZWL006208,30.916548,75.818266,2 - Rain gauge system
Ludhiana,"Sarabha Nagar, Ludhiana",ZWL006788,30.891869,75.834901,2 - Rain gauge system
Ludhiana,"BRS Nagar, Ludhiana",ZWL005256,30.897774,75.787544,2 - Rain gauge system
Ludhiana,"Model Town, Ludhiana",ZWL001163,30.881060,75.875309,2 - Rain gauge system
Ludhiana,"Ganesh Nagar, Ludhiana",ZWL003304,30.917540,75.879759,2 - Rain gauge system
Ludhiana,"Dugri,Ludhiana",ZWL003119,30.856247,75.843129,2 - Rain gauge system
Guwahati,"Pathar Quarry, Guwahati",ZWL006981,26.159879,91.827651,2 - Rain gauge system
Guwahati,"Basistha-Lokhra, Guwahati",ZWL006537,26.116888,91.777488,2 - Rain gauge system
Guwahati,"North Guwahati, Guwahati",ZWL009407,26.196471,91.684788,2 - Rain gauge system
Guwahati,"Dharapur, Guwahati",ZWL004763,26.134004,91.623895,2 - Rain gauge system
Guwahati,"Lal Ganesh - Kahilipara, Guwahati",ZWL007095,26.145102,91.752656,2 - Rain gauge system
Guwahati,"Paltan-Bazar, Guwahati",ZWL002105,26.183358,91.752480,2 - Rain gauge system
Guwahati,"Azara, Guwahati",ZWL003362,26.110966,91.602115,2 - Rain gauge system
Guwahati,"Changsari, Guwahati",ZWL002491,26.262376,91.694879,2 - Rain gauge system
Guwahati,"Maligaon - Jalukbari, Guwahati",ZWL005319,26.161285,91.689576,2 - Rain gauge system
Guwahati,Zoo Tiniali - Christian basti,ZWL005708,26.177033,91.779799,2 - Rain gauge system
Amritsar,"Himatpura, Amritsar",ZWL001780,31.608999,74.863051,2 - Rain gauge system
Amritsar,"Rasulpur, Amritsar",ZWL008281,31.619590,74.915049,2 - Rain gauge system
Amritsar,"Ranjit Avenue, Amritsar",ZWL004590,31.666773,74.850200,2 - Rain gauge system
Amritsar,"White Avenue, Amritsar",ZWL002073,31.657377,74.889594,2 - Rain gauge system
Amritsar,"Chheharta, Amritsar",ZWL005826,31.633049,74.817702,2 - Rain gauge system
Amritsar,"Hall Bazar, Amritsar",ZWL007456,31.632158,74.866838,2 - Rain gauge system
Bhopal,"Ashoka Garden, Bhopal",ZWL008755,23.260793,77.421525,2 - Rain gauge system
Bhopal,"Shahpura,Bhopal",ZWL009428,23.176545,77.418255,2 - Rain gauge system
Bhopal,"Airport Area, Bhopal",ZWL006900,23.290449,77.337426,2 - Rain gauge system
Bhopal,"TT Nagar, Bhopal",ZWL002615,23.223600,77.392134,2 - Rain gauge system
Bhopal,"BHEL, Bhopal",ZWL003463,23.267602,77.474332,2 - Rain gauge system
Bhopal,"MP Nagar,Bhopal",ZWL002872,23.227641,77.447330,2 - Rain gauge system
Bhopal,"Hoshangabad Road, Bhopal",ZWL005836,23.168118,77.482657,2 - Rain gauge system
Bhopal,"People's Mall, Bhopal",ZWL003417,23.293081,77.396385,2 - Rain gauge system
Visakhapatnam,"NAD, Vizag",ZWL001466,17.749616,83.230677,2 - Rain gauge system
Visakhapatnam,Gajuwaka,ZWL003024,17.681004,83.207459,2 - Rain gauge system
Visakhapatnam,Dwaraka Nagar,ZWL004755,17.739116,83.324672,2 - Rain gauge system
Visakhapatnam,Madhurawada,ZWL009959,17.789823,83.373031,2 - Rain gauge system
Bhubaneswar,"Madhusudan Nagar, Bhubaneswar",ZWL007491,20.278497,85.824922,2 - Rain gauge system
Bhubaneswar,"Kalinga Nagar, Bhubneshwar",ZWL003084,20.277934,85.773884,2 - Rain gauge system
Bhubaneswar,"Nayapalli, Bhubneshwar",ZWL003270,20.299879,85.813518,2 - Rain gauge system
Bhubaneswar,"Sahid Nagar, Bhubaneshwar",ZWL007379,20.289125,85.856680,2 - Rain gauge system
Bhubaneswar,"Lakshmi Sagar, Bhubneshwar",ZWL001823,20.266492,85.851166,2 - Rain gauge system
Bhubaneswar,"Khandagiri, Bhubneshwar",ZWL004098,20.246979,85.766384,2 - Rain gauge system
Bhubaneswar,"Jagmohan Nagar, Bhubaneswar",ZWL008906,20.257002,85.789371,2 - Rain gauge system
Bhubaneswar,"Kharabela Nagar, Bhubaneswar",ZWL002821,20.271584,85.840940,2 - Rain gauge system
Bhubaneswar,"Chandrasekharpur, Bhubaneswar",ZWL009572,20.317124,85.806992,2 - Rain gauge system
Bhubaneswar,"Patia, Bhubneshwar",ZWL005652,20.363954,85.814321,2 - Rain gauge system
Coimbatore,"Gandhipuram, Coimbatore",ZWL003661,11.019095,76.968472,2 - Rain gauge system
Coimbatore,Vadavalli,ZWL005742,11.024820,76.900648,2 - Rain gauge system
Coimbatore,"RS Puram, Coimbatore",ZWL008653,11.000355,76.941985,2 - Rain gauge system
Coimbatore,"Racecourse, Coimbatore",ZWL002703,10.999272,76.975662,2 - Rain gauge system
Coimbatore,"Saibaba Colony, Coimbatore",ZWL009668,11.032946,76.944253,2 - Rain gauge system
Coimbatore,"Peelamedu, Coimbatore",ZWL007527,11.026179,77.005899,2 - Rain gauge system
Coimbatore,"Podanur, Coimbatore",ZWL005468,10.977206,76.981702,2 - Rain gauge system
Coimbatore,"Kunniamuthur, Coimbatore",ZWL004408,10.937589,76.933705,2 - Rain gauge system
Coimbatore,"Ondipudur, Coimbatore",ZWL008265,10.997670,77.042986,2 - Rain gauge system
Coimbatore,Koundampalayam,ZWL007600,11.068353,76.937962,2 - Rain gauge system
Coimbatore,Saravanampatty,ZWL002147,11.070812,76.998053,2 - Rain gauge system
Coimbatore,"Ganapathypudur, Coimbatore",ZWL009595,11.042698,76.984477,2 - Rain gauge system
Coimbatore,"Sitra, and Singanallur, Coimbatore",ZWL001279,11.042569,77.054996,2 - Rain gauge system
Mangalore,South Mangalore,ZWL006449,12.879030,74.854593,2 - Rain gauge system
Mangalore,"Thokkattu, Mangalore",ZWL009478,12.820460,74.865765,2 - Rain gauge system
Vadodara,Waghodia,ZWL002354,22.300216,73.229259,2 - Rain gauge system
Vadodara,Fatehgunj,ZWL004097,22.315398,73.199769,2 - Rain gauge system
Vadodara,Nizampura,ZWL009713,22.334731,73.176306,2 - Rain gauge system
Vadodara,Diwalipura,ZWL008938,22.302691,73.156120,2 - Rain gauge system
Vadodara,Akota,ZWL004439,22.298674,73.178672,2 - Rain gauge system
Vadodara,"Manjalpur, Vadodara",ZWL002446,22.257070,73.191150,2 - Rain gauge system
Vadodara,Shubhanpura,ZWL008232,22.321614,73.160014,2 - Rain gauge system
Vadodara,Alkapuri,ZWL002475,22.313140,73.172760,2 - Rain gauge system
Nagpur,Pratap Nagar,ZWL005549,21.114916,79.051774,2 - Rain gauge system
Nagpur,Sadar,ZWL001438,21.171681,79.072065,2 - Rain gauge system
Nagpur,"Kharabi, Nagpur",ZWL006432,21.144692,79.136306,2 - Rain gauge system
Nagpur,Hanuman Nagar,ZWL009782,21.131152,79.100974,2 - Rain gauge system
Nagpur,Dharampeth,ZWL008282,21.131547,79.056027,2 - Rain gauge system
Nagpur,Manish Nagar,ZWL001041,21.091663,79.072458,2 - Rain gauge system
Nagpur,"Ayodhya Nagar, Nagpur",ZWL007188,21.103625,79.104888,2 - Rain gauge system
Nagpur,Gandhibagh,ZWL003633,21.146868,79.103994,2 - Rain gauge system
Mysore,Central Mysore,ZWL002458,12.326689,76.633539,2 - Rain gauge system
Surat,"Udhna, Surat",ZWL005095,21.166218,72.850231,2 - Rain gauge system
Surat,"City Light, Surat",ZWL002155,21.159272,72.791465,2 - Rain gauge system
Surat,Athwa,ZWL007951,21.168804,72.803931,2 - Rain gauge system
Surat,"Vesu, Surat",ZWL006000,21.136777,72.762895,2 - Rain gauge system
Surat,"Adajan, Surat",ZWL008198,21.211151,72.793110,2 - Rain gauge system
Surat,"Varaccha, Surat",ZWL002771,21.210937,72.857374,2 - Rain gauge system
Surat,"New Textile Market, Surat",ZWL005626,21.199018,72.828239,2 - Rain gauge system
Surat,"Katargam, Surat",ZWL005423,21.231792,72.824230,2 - Rain gauge system
Trivandrum,"Kazhakoottam, Thiruvananthapuram",ZWL009343,8.575170,76.904888,2 - Rain gauge system
Trivandrum,Tvm Central,ZWL007746,8.490977,76.969250,2 - Rain gauge system
Trivandrum,"Nemom, Thiruvananthapuram",ZWL002223,8.430376,77.027424,2 - Rain gauge system
Vijayawada,"Governorpet, Vijayawada",ZWL005308,16.520989,80.636340,2 - Rain gauge system
Vijayawada,"Gunadala, Vijayawada",ZWL004428,16.515748,80.690025,2 - Rain gauge system
Vijayawada,"Gollapudi, Vijayawada",ZWL002106,16.541337,80.585061,2 - Rain gauge system
Vijayawada,"Auto Nagar, Vijayawada",ZWL005858,16.487591,80.685560,2 - Rain gauge system
Vijayawada,"Labbipet, Vijayawada",ZWL003905,16.510686,80.648812,2 - Rain gauge system
Jalandhar,"Shastri Nagar, Jalandhar",ZWL009921,31.323693,75.583627,2 - Rain gauge system
Jalandhar,"Gurdev Nagar, Jalandhar",ZWL002344,31.347368,75.566556,2 - Rain gauge system
Jalandhar,"Paragpur, Jalandhar",ZWL001077,31.285004,75.648457,2 - Rain gauge system
Jalandhar,"Model Town, Jalandhar",ZWL005408,31.299818,75.582441,2 - Rain gauge system
Jalandhar,"Basti Nau, Jalandhar",ZWL001624,31.327456,75.549901,2 - Rain gauge system
Jalandhar,"Rama Mandi, Jalandhar",ZWL004713,31.314281,75.617635,2 - Rain gauge system
Jammu,"Greater Kailash, Jammu",ZWL007457,32.670712,74.901243,2 - Rain gauge system
Jammu,"Barnai, Jammu",ZWL005892,32.755253,74.825204,2 - Rain gauge system
Jammu,"Gandhi Nagar, Jammu",ZWL008753,32.704392,74.864830,2 - Rain gauge system
Jammu,"OLD JAMMU, Jammu",ZWL008047,32.727614,74.856395,2 - Rain gauge system
Jammu,"Channi Himmat, Jammu",ZWL002687,32.690740,74.886902,2 - Rain gauge system
Raipur,"Shankar Nagar, Raipur",ZWL003195,21.251392,81.663850,2 - Rain gauge system
Raipur,"Purena, Raipur",ZWL009896,21.235636,81.692460,2 - Rain gauge system
Raipur,"Mowa, Raipur",ZWL001038,21.272467,81.671100,2 - Rain gauge system
Raipur,Mahaveer Nagar,ZWL008872,21.210730,81.640523,2 - Rain gauge system
Raipur,"Samta Colony, Raipur",ZWL004310,21.243164,81.621252,2 - Rain gauge system
Raipur,"Civil Lines, Raipur",ZWL006651,21.243402,81.650848,2 - Rain gauge system
Raipur,Devendra Nagar,ZWL008695,21.252033,81.650070,2 - Rain gauge system
Raipur,"Moudhapara, Raipur",ZWL008436,21.256569,81.627672,2 - Rain gauge system
